32038.0, 645.085, 224.482321, 181.940867, 1.23382, 0.585751, 32308.0, 201.970415, 0.770515, 0.991643, 0.967479, 0.899716, 0.007007, 0.002832, 0.80949, 1.048781, 0.0
32044.0, 652.651, 216.147147, 188.97054, 1.143814, 0.485444, 32395.0, 201.989326, 0.778069, 0.989165, 0.945354, 0.934499, 0.006745, 0.003173, 0.873289, 0.948875, 0.0
32057.0, 642.082, 215.918285, 189.303387, 1.140594, 0.480971, 32301.0, 202.030295, 0.779805, 0.992446, 0.977129, 0.935679, 0.006735, 0.003185, 0.875496, 0.948587, 0.0
32066.0, 669.313, 236.436655, 173.230899, 1.364864, 0.68058, 32481.0, 202.058653, 0.780879, 0.987223, 0.89949, 0.8546, 0.007373, 0.002426, 0.73034, 0.946826, 0.0
32114.0, 648.566, 222.657507, 183.829036, 1.211221, 0.564236, 32393.0, 202.209828, 0.760671, 0.991387, 0.959392, 0.908165, 0.006933, 0.002909, 0.824764, 0.998972, 0.0
32167.0, 654.893, 217.960517, 188.204716, 1.158103, 0.504382, 32521.0, 202.37662, 0.760593, 0.989115, 0.942496, 0.928501, 0.006776, 0.003107, 0.862115, 0.998418, 0.0
32213.0, 658.216, 221.481114, 185.295432, 1.195286, 0.547784, 32585.0, 202.521272, 0.762907, 0.988584, 0.934338, 0.914395, 0.006876, 0.002965, 0.836119, 0.999402, 0.0
32218.0, 653.595, 222.756071, 184.404684, 1.207974, 0.560976, 32566.0, 202.536988, 0.754432, 0.989314, 0.947744, 0.909232, 0.006914, 0.002915, 0.826703, 0.998636, 0.0
32233.0, 665.493, 221.233684, 185.592373, 1.192041, 0.54429, 32710.0, 202.584131, 0.775204, 0.985417, 0.914584, 0.915702, 0.006864, 0.002977, 0.83851, 0.999539, 0.0
32251.0, 644.051, 220.980963, 186.027784, 1.187892, 0.539747, 32514.0, 202.640688, 0.764061, 0.991911, 0.97704, 0.917005, 0.006852, 0.002989, 0.840899, 0.998897, 0.0
32258.0, 654.808, 220.80403, 186.277756, 1.185348, 0.536919, 32612.0, 202.662678, 0.775806, 0.989145, 0.945408, 0.91784, 0.006845, 0.002997, 0.842429, 0.998573, 0.0
32262.0, 652.419, 222.698656, 184.512993, 1.206954, 0.559942, 32563.0, 202.675243, 0.781314, 0.990756, 0.952463, 0.910087, 0.006903, 0.002921, 0.828259, 0.999671, 0.0
32279.0, 646.556, 218.181604, 188.553142, 1.157136, 0.503144, 32623.0, 202.728635, 0.790184, 0.989455, 0.970326, 0.929174, 0.006759, 0.003108, 0.863364, 1.049026, 0.0
32323.0, 649.59, 217.371457, 189.591319, 1.146526, 0.48915, 32615.0, 202.866759, 0.784844, 0.991047, 0.962593, 0.933272, 0.006725, 0.003147, 0.870997, 1.048613, 0.0
32338.0, 653.602, 221.411341, 186.136273, 1.189512, 0.541531, 32672.0, 202.913825, 0.782491, 0.989777, 0.951254, 0.916456, 0.006847, 0.002979, 0.839892, 1.049054, 0.0
32355.0, 657.166, 221.279621, 186.36041, 1.187375, 0.539174, 32720.0, 202.967154, 0.783794, 0.988845, 0.941458, 0.917243, 0.006839, 0.002986, 0.841334, 1.048981, 0.0
32368.0, 675.385, 221.658065, 186.176229, 1.190582, 0.542702, 32806.0, 203.007925, 0.759099, 0.986649, 0.891709, 0.915861, 0.006848, 0.002972, 0.838801, 0.948666, 0.0
32376.0, 643.009, 219.130014, 188.300427, 1.163726, 0.511457, 32608.0, 203.033011, 0.784302, 0.992885, 0.984009, 0.926541, 0.006768, 0.003077, 0.858479, 0.949043, 0.0
32465.0, 653.85, 225.202449, 183.692095, 1.225978, 0.57851, 32767.0, 203.311883, 0.765034, 0.990783, 0.954265, 0.902796, 0.006937, 0.002842, 0.815041, 0.949221, 0.0
32514.0, 649.012, 221.44549, 187.134423, 1.18335, 0.534674, 32843.0, 203.465256, 0.784983, 0.989983, 0.970007, 0.918805, 0.006811, 0.002994, 0.844203, 0.998988, 0.0
32518.0, 651.651, 221.262785, 187.256111, 1.181605, 0.532696, 32811.0, 203.477772, 0.758915, 0.99107, 0.962285, 0.91962, 0.006804, 0.003002, 0.845702, 0.999286, 0.0
32518.0, 655.131, 220.821199, 187.665587, 1.176674, 0.52702, 32842.0, 203.477772, 0.794032, 0.990135, 0.952089, 0.921459, 0.006791, 0.00302, 0.849087, 0.9991, 0.0
29272.5, 730.3054, 202.5700704, 202.6362074, 1.3440053, 0.6320368999999999, 36300.0, 183.14970390000002, 0.6921522, 0.8870454, 1.0199904, 0.994543, 0.006228, 0.0031371999999999997, 0.8991961, 0.8989037999999999, 0.0
32578.0, 657.571, 227.037574, 182.842306, 1.241712, 0.592814, 32901.0, 203.665407, 0.781922, 0.990183, 0.94678, 0.897056, 0.006969, 0.002784, 0.804709, 0.999218, 0.0
32581.0, 649.583, 224.424178, 184.923471, 1.213606, 0.566603, 32851.0, 203.674784, 0.772062, 0.991781, 0.970298, 0.907544, 0.006888, 0.002882, 0.823636, 0.999569, 0.0
32615.0, 664.789, 218.146746, 191.002277, 1.142116, 0.483095, 33016.0, 203.781029, 0.808563, 0.987854, 0.927384, 0.934147, 0.006689, 0.003142, 0.87263, 0.996644, 0.0
32622.0, 657.009, 235.27087, 177.15819, 1.328027, 0.658024, 32902.0, 203.802896, 0.779312, 0.99149, 0.949681, 0.866248, 0.007212, 0.002505, 0.750385, 0.996532, 0.0
32698.0, 653.049, 225.014191, 185.143724, 1.215349, 0.568318, 32994.0, 204.040159, 0.767685, 0.991029, 0.963473, 0.906788, 0.006882, 0.00287, 0.822264, 1.049174, 0.0
32705.0, 654.454, 223.875868, 186.14993, 1.202664, 0.555544, 33021.0, 204.061999, 0.77947, 0.99043, 0.959546, 0.911496, 0.006845, 0.002915, 0.830825, 1.049037, 0.0
32713.0, 660.043, 215.416321, 193.486462, 1.113341, 0.439592, 33020.0, 204.086955, 0.799516, 0.990703, 0.943595, 0.947407, 0.006585, 0.003273, 0.89758, 1.049111, 0.0
32729.0, 656.679, 214.265721, 194.793825, 1.099962, 0.416528, 33066.0, 204.136859, 0.769153, 0.989808, 0.953754, 0.952728, 0.006547, 0.003327, 0.90769, 1.048193, 0.0
32774.0, 660.614, 222.870051, 187.479248, 1.188772, 0.540717, 33120.0, 204.277147, 0.790154, 0.989553, 0.943721, 0.916575, 0.0068, 0.002961, 0.84011, 0.948864, 0.0
32775.0, 649.807, 220.025099, 189.809404, 1.15919, 0.505764, 33062.0, 204.280264, 0.772631, 0.991319, 0.975402, 0.928441, 0.006713, 0.003077, 0.862002, 0.949391, 0.0
32795.0, 651.03, 225.210252, 185.600231, 1.213416, 0.566416, 33091.0, 204.342582, 0.775993, 0.991055, 0.972334, 0.907341, 0.006867, 0.002871, 0.823268, 0.949169, 0.0
32796.0, 654.824, 223.145369, 187.419262, 1.190621, 0.542745, 33111.0, 204.345698, 0.80082, 0.990487, 0.961129, 0.915751, 0.006804, 0.002952, 0.838601, 0.948687, 0.0
32799.0, 653.729, 219.905549, 190.11234, 1.156714, 0.502602, 33087.0, 204.355044, 0.746178, 0.991296, 0.964439, 0.929286, 0.006705, 0.003084, 0.863572, 0.998905, 0.0
32829.0, 658.101, 221.5995, 189.002628, 1.172468, 0.522071, 33154.0, 204.44848, 0.789785, 0.990197, 0.952538, 0.922604, 0.00675, 0.003017, 0.851197, 0.998002, 0.0
32836.0, 669.19, 218.406004, 191.758773, 1.138962, 0.478675, 33225.0, 204.470276, 0.802915, 0.988292, 0.921428, 0.936193, 0.006651, 0.003152, 0.876458, 0.998253, 0.0
32849.0, 664.105, 230.722308, 181.743686, 1.269493, 0.616038, 33245.0, 204.510747, 0.746568, 0.988088, 0.935963, 0.886393, 0.007024, 0.002675, 0.785693, 0.997432, 0.0
32870.0, 655.512, 220.358163, 190.02066, 1.159654, 0.506353, 33198.0, 204.576108, 0.781243, 0.99012, 0.961276, 0.92838, 0.006704, 0.003072, 0.861889, 0.999493, 0.0
32885.0, 659.728, 227.067404, 184.559693, 1.23032, 0.582547, 33225.0, 204.622781, 0.78567, 0.989767, 0.949463, 0.901154, 0.006905, 0.002809, 0.812079, 0.999117, 0.0
32920.0, 671.612, 219.093134, 191.462212, 1.144315, 0.486133, 33376.0, 204.731643, 0.777975, 0.986337, 0.917134, 0.93445, 0.006655, 0.00313, 0.873197, 0.999213, 0.0
32925.0, 656.646, 225.12817, 186.461528, 1.207371, 0.560365, 33252.0, 204.74719, 0.768683, 0.990166, 0.959562, 0.909469, 0.006838, 0.002886, 0.827135, 0.998658, 0.0
32934.0, 668.197, 221.408731, 189.601811, 1.167756, 0.516408, 33401.0, 204.775172, 0.776709, 0.986018, 0.926927, 0.924874, 0.006723, 0.003034, 0.855392, 1.049111, 0.0
32951.0, 688.26, 226.649046, 185.521575, 1.221686, 0.574448, 33524.0, 204.828016, 0.770802, 0.982908, 0.874125, 0.903723, 0.006878, 0.00283, 0.816716, 1.047982, 0.0
32988.0, 676.797, 224.75171, 187.177294, 1.200742, 0.553547, 33461.0, 204.942983, 0.766699, 0.985864, 0.905001, 0.911864, 0.006813, 0.002906, 0.831496, 1.048629, 0.0
33006.0, 669.769, 223.527749, 188.242941, 1.187443, 0.53925, 33458.0, 204.998889, 0.757018, 0.986491, 0.924597, 0.917107, 0.006772, 0.002955, 0.841085, 0.948519, 0.0
33010.0, 665.85, 224.971259, 186.890091, 1.203762, 0.556677, 33374.0, 205.01131, 0.791588, 0.989093, 0.935627, 0.911278, 0.006815, 0.002899, 0.830427, 0.949412, 0.0
33013.0, 652.684, 223.781854, 188.029142, 1.190145, 0.542224, 33289.0, 205.020626, 0.789785, 0.991709, 0.973843, 0.916163, 0.006779, 0.002946, 0.839354, 0.948741, 0.0
33019.0, 655.703, 224.450211, 187.502627, 1.197051, 0.549663, 33340.0, 205.039256, 0.764329, 0.990372, 0.965071, 0.913518, 0.006798, 0.00292, 0.834515, 0.94874, 0.0
33051.0, 663.071, 218.951371, 192.473942, 1.137564, 0.47669, 33423.0, 205.138588, 0.777927, 0.98887, 0.944658, 0.936914, 0.006625, 0.003149, 0.877808, 0.998562, 0.0
33058.0, 655.511, 224.445879, 187.878161, 1.194635, 0.547087, 33320.0, 205.16031, 0.799275, 0.992137, 0.966777, 0.914075, 0.006789, 0.002924, 0.835533, 0.998157, 0.0
33062.0, 667.966, 222.039144, 189.781341, 1.169974, 0.519089, 33439.0, 205.172722, 0.778662, 0.988726, 0.931173, 0.924039, 0.006716, 0.00302, 0.853847, 0.998979, 0.0
33078.0, 659.456, 235.560078, 178.931233, 1.316484, 0.650392, 33333.0, 205.222362, 0.787721, 0.99235, 0.955823, 0.87121, 0.007121, 0.002531, 0.759007, 0.999221, 0.0
33078.0, 652.214, 221.386903, 190.354812, 1.163022, 0.510583, 33327.0, 205.222362, 0.772417, 0.992529, 0.977167, 0.926985, 0.006693, 0.003048, 0.859301, 0.999387, 0.0
33089.0, 663.915, 217.335822, 194.207049, 1.119093, 0.448903, 33466.0, 205.256482, 0.77441, 0.988735, 0.943341, 0.944421, 0.006568, 0.003223, 0.891931, 0.998154, 0.0
33090.0, 653.809, 228.406675, 184.688555, 1.236713, 0.588365, 33352.0, 205.259583, 0.769356, 0.992144, 0.972758, 0.898658, 0.006903, 0.002777, 0.807587, 0.998753, 0.0
33143.0, 648.385, 222.52631, 189.737379, 1.172812, 0.52248, 33377.0, 205.423899, 0.76998, 0.992989, 0.990685, 0.923144, 0.006714, 0.003008, 0.852195, 0.999465, 0.0
33159.0, 653.801, 222.444029, 189.98042, 1.170879, 0.520175, 33415.0, 205.473478, 0.788111, 0.992339, 0.97481, 0.923709, 0.006708, 0.003013, 0.853238, 1.049071, 0.0
33168.0, 680.621, 234.315548, 180.582754, 1.297552, 0.63722, 33542.0, 205.501361, 0.76124, 0.98885, 0.899743, 0.877028, 0.007065, 0.002578, 0.769179, 1.048054, 0.0
33171.0, 654.338, 222.253649, 190.361453, 1.167535, 0.516138, 33429.0, 205.510654, 0.790237, 0.992282, 0.973563, 0.924667, 0.0067, 0.003021, 0.855009, 1.048268, 0.0
33194.0, 664.658, 232.308544, 182.085602, 1.275821, 0.621002, 33520.0, 205.58189, 0.773699, 0.990274, 0.94422, 0.884952, 0.006999, 0.002648, 0.78314, 1.049174, 0.0
33236.0, 660.788, 210.858002, 200.927367, 1.049424, 0.303273, 33611.0, 205.711909, 0.768285, 0.988843, 0.956521, 0.975595, 0.006344, 0.003545, 0.951785, 0.948793, 0.0
33248.0, 660.068, 230.969835, 183.429249, 1.259177, 0.607696, 33511.0, 205.749042, 0.787662, 0.992152, 0.958955, 0.890805, 0.006947, 0.002698, 0.793533, 0.949194, 0.0
33251.0, 658.962, 217.452163, 194.983483, 1.115234, 0.442694, 33565.0, 205.758325, 0.757944, 0.990645, 0.962263, 0.946223, 0.00654, 0.003234, 0.895339, 0.948498, 0.0
33276.0, 704.493, 234.788138, 180.705496, 1.299286, 0.638462, 33857.0, 205.83566, 0.759657, 0.98284, 0.842534, 0.876687, 0.007056, 0.002571, 0.76858, 0.948577, 0.0
33316.0, 670.587, 229.218083, 185.279362, 1.237148, 0.588757, 33699.0, 205.959337, 0.782617, 0.988635, 0.931006, 0.89853, 0.00688, 0.002766, 0.807356, 0.998819, 0.0
33319.0, 668.601, 225.017238, 188.83651, 1.191598, 0.543809, 33732.0, 205.96861, 0.796039, 0.987756, 0.936629, 0.915346, 0.006753, 0.002924, 0.837858, 0.99839, 0.0
33330.0, 653.776, 224.360167, 189.431388, 1.184387, 0.535842, 33580.0, 206.002607, 0.790185, 0.992555, 0.979912, 0.918178, 0.006731, 0.002951, 0.843051, 0.998499, 0.0
33333.0, 679.262, 220.531291, 192.716706, 1.144329, 0.486151, 33834.0, 206.011878, 0.772241, 0.985192, 0.907841, 0.934162, 0.006616, 0.003108, 0.872658, 0.998608, 0.0
33338.0, 659.103, 232.263795, 182.918509, 1.269766, 0.616255, 33639.0, 206.027328, 0.776747, 0.991052, 0.964368, 0.88704, 0.006967, 0.002661, 0.78684, 0.999104, 0.0
33344.0, 661.508, 225.318056, 188.668526, 1.194254, 0.546678, 33692.0, 206.045867, 0.763352, 0.989671, 0.957541, 0.914467, 0.006757, 0.002915, 0.836249, 0.998694, 0.0
33382.0, 659.434, 222.870104, 190.920249, 1.167347, 0.515909, 33730.0, 206.163242, 0.781688, 0.989683, 0.964672, 0.925038, 0.006676, 0.003015, 0.855695, 0.998893, 0.0
33399.0, 664.701, 221.559942, 192.089888, 1.153418, 0.498328, 33752.0, 206.215731, 0.761491, 0.989541, 0.949928, 0.930745, 0.006634, 0.003071, 0.866286, 1.04886, 0.0
33421.0, 654.804, 219.544082, 194.02539, 1.131522, 0.467931, 33691.0, 206.283637, 0.763385, 0.991986, 0.979505, 0.9396, 0.006569, 0.003158, 0.882848, 1.04866, 0.0
33423.0, 659.036, 224.168053, 189.98108, 1.179949, 0.530805, 33707.0, 206.289809, 0.772983, 0.991574, 0.967023, 0.920246, 0.006707, 0.002967, 0.846853, 1.048924, 0.0
33427.0, 665.61, 228.223182, 186.625866, 1.222891, 0.575596, 33789.0, 206.302153, 0.754492, 0.989286, 0.948129, 0.903949, 0.006828, 0.002812, 0.817124, 1.048933, 0.0
33429.0, 658.605, 229.446091, 185.698093, 1.235587, 0.587351, 33713.0, 206.308324, 0.791744, 0.991576, 0.968463, 0.899158, 0.006864, 0.002767, 0.808485, 0.949284, 0.0
33431.0, 666.841, 219.907408, 193.680468, 1.135413, 0.473607, 33788.0, 206.314496, 0.788709, 0.989434, 0.944745, 0.938188, 0.006578, 0.003144, 0.880197, 0.949691, 0.0
33433.0, 657.349, 225.002513, 189.566015, 1.186935, 0.538687, 33708.0, 206.320667, 0.776807, 0.991842, 0.972284, 0.916971, 0.00673, 0.002935, 0.840835, 0.948337, 0.0
33446.0, 656.077, 224.233934, 190.256599, 1.178587, 0.529238, 33713.0, 206.360776, 0.767815, 0.99208, 0.976437, 0.920292, 0.006704, 0.002966, 0.846938, 0.948513, 0.0
33447.0, 664.412, 226.118615, 188.740641, 1.198039, 0.550709, 33791.0, 206.363861, 0.770225, 0.98982, 0.952121, 0.912635, 0.006761, 0.002893, 0.832903, 0.997851, 0.0
33459.0, 655.414, 219.129947, 194.5431, 1.126383, 0.460234, 33765.0, 206.400877, 0.786309, 0.990937, 0.978794, 0.941911, 0.006549, 0.00318, 0.887196, 0.999322, 0.0
33498.0, 657.523, 227.938077, 187.316054, 1.216864, 0.569798, 33745.0, 206.521133, 0.781495, 0.99268, 0.973659, 0.906041, 0.006805, 0.002829, 0.820909, 0.998935, 0.0
33534.0, 657.067, 218.844752, 195.192854, 1.121172, 0.452186, 33793.0, 206.632076, 0.783505, 0.992336, 0.976059, 0.944195, 0.006526, 0.003199, 0.891504, 0.999529, 0.0
33538.0, 658.284, 227.518681, 187.944052, 1.210566, 0.563582, 33800.0, 206.6444, 0.760516, 0.992249, 0.972569, 0.908252, 0.006784, 0.002848, 0.824923, 0.998623, 0.0
33539.0, 662.418, 223.683536, 191.200602, 1.169889, 0.518988, 33915.0, 206.64748, 0.764265, 0.988913, 0.960496, 0.923839, 0.006669, 0.002997, 0.853478, 0.998474, 0.0
33547.0, 653.512, 213.754071, 199.925701, 1.069168, 0.353837, 33832.0, 206.672124, 0.78357, 0.991576, 0.987089, 0.966869, 0.006372, 0.003435, 0.934835, 0.999496, 0.0
33560.0, 669.259, 227.936177, 187.856592, 1.213352, 0.566352, 33897.0, 206.712165, 0.739859, 0.990058, 0.94155, 0.906886, 0.006792, 0.002834, 0.822443, 1.047851, 0.0
33576.0, 666.339, 224.588725, 190.463018, 1.179172, 0.529912, 33927.0, 206.761435, 0.761792, 0.989654, 0.950273, 0.920623, 0.006689, 0.002964, 0.847546, 1.049355, 0.0
33583.0, 657.754, 221.711051, 192.950409, 1.149057, 0.49256, 33868.0, 206.782987, 0.775302, 0.991585, 0.975444, 0.932669, 0.006602, 0.003081, 0.869871, 1.049477, 0.0
33607.0, 690.171, 214.765297, 199.524143, 1.076388, 0.369996, 34162.0, 206.856862, 0.770803, 0.983754, 0.886597, 0.963176, 0.00639, 0.003393, 0.927709, 0.948635, 0.0
36982.0, 603.2016000000001, 200.4984747, 211.4486352, 1.2748207999999999, 0.5559752, 30610.8, 186.20718029999998, 0.8615695, 0.8896275, 0.8464671, 0.8358489, 0.0059634, 0.0033450999999999997, 0.7762707, 1.044615, 0.0
33623.0, 659.408, 217.371862, 197.083783, 1.102941, 0.421848, 33918.0, 206.906098, 0.793238, 0.991303, 0.971713, 0.951853, 0.006465, 0.003274, 0.906024, 0.949346, 0.0
33631.0, 669.076, 224.8894, 190.753366, 1.178954, 0.529661, 34009.0, 206.930711, 0.762884, 0.988885, 0.944058, 0.920144, 0.006687, 0.002957, 0.846666, 0.948229, 0.0
33639.0, 663.03, 224.662906, 190.8531, 1.177151, 0.527575, 33919.0, 206.955321, 0.786252, 0.991745, 0.961583, 0.921182, 0.006679, 0.002967, 0.848575, 0.998901, 0.0
33717.0, 664.363, 231.622525, 185.653126, 1.247609, 0.59795, 33985.0, 207.19512, 0.766226, 0.992114, 0.959948, 0.894538, 0.00687, 0.002713, 0.800198, 0.998335, 0.0
33731.0, 671.696, 231.172013, 186.126456, 1.242016, 0.593081, 34073.0, 207.238131, 0.803215, 0.989963, 0.939493, 0.896467, 0.006853, 0.00273, 0.803653, 0.998151, 0.0
33736.0, 655.729, 221.390268, 194.135952, 1.140388, 0.480683, 33988.0, 207.25349, 0.786864, 0.992586, 0.985949, 0.936145, 0.006562, 0.003109, 0.876368, 0.9994, 0.0
33794.0, 665.826, 218.999894, 196.577722, 1.114063, 0.440779, 34127.0, 207.431572, 0.777732, 0.990242, 0.957917, 0.947177, 0.00648, 0.003217, 0.897143, 0.999474, 0.0
33824.0, 656.339, 220.753865, 195.281545, 1.130439, 0.466328, 34079.0, 207.523624, 0.788438, 0.992517, 0.986685, 0.940068, 0.006527, 0.003144, 0.883728, 0.999, 0.0
33838.0, 661.029, 222.973514, 193.483638, 1.152415, 0.497014, 34146.0, 207.566567, 0.782128, 0.99098, 0.973136, 0.930902, 0.006589, 0.003052, 0.866579, 0.998659, 0.0
33845.0, 670.945, 226.381605, 190.521424, 1.188221, 0.540111, 34159.0, 207.588035, 0.763927, 0.990808, 0.94478, 0.916983, 0.006689, 0.002917, 0.840857, 1.049316, 0.0
33849.0, 669.571, 221.610481, 194.671349, 1.138383, 0.477854, 34239.0, 207.600302, 0.786272, 0.988609, 0.948773, 0.93678, 0.006547, 0.00311, 0.877557, 1.04919, 0.0
